date,transaction_id,bill_no,sales_type,gross_amt,gst_amt,total_amt
2025-11-13,8822,9,CASH,1158.18,43.32,1202
2025-11-13,8823,10,CARD,160.0,0.0,160
2025-11-14,8824,1,CASH,74.47,1.53,76
2025-11-14,8825,2,CASH,271.47,1.53,273
2025-11-14,8826,3,CASH,281.52,0.48,282
2025-11-14,8827,4,CASH,50.0,0.0,50
2025-11-14,8828,5,CASH,112.0,0.0,112
2025-11-14,8829,6,CASH,414.49,2.01,417
2025-11-14,8830,7,CASH,151.79,3.21,155
2025-11-14,8831,8,CASH,147.0,0.0,147
2025-11-14,8832,9,CASH,113.0,0.0,113
2025-11-14,8833,10,CASH,1058.42,4.58,1063
2025-11-14,8834,11,CASH,635.16,16.84,652
2025-11-14,8835,12,CASH,1383.56,11.44,1395
2025-11-14,8836,13,CASH,81.0,0.0,81
2025-11-15,8837,1,CARD,179.24,4.76,184
2025-11-15,8838,2,CASH,70.0,0.0,70
2025-11-15,8839,3,CASH,245.63,19.87,266
2025-11-15,8840,4,CASH,378.24,0.76,379
2025-11-15,8841,5,CASH,162.0,0.0,162
2025-11-15,8842,6,CASH,124.5,0.0,125
2025-11-15,8843,7,CASH,149.12,4.88,154
2025-11-15,8844,8,CASH,217.0,0.0,217
2025-11-15,8845,9,CASH,1166.32,10.68,1177
2025-11-15,8846,10,CASH,1563.54,33.96,1598
2025-11-15,8847,11,CASH,566.67,1.33,568
2025-11-15,8848,12,CASH,154.52,0.48,155
2025-11-15,8849,13,CASH,946.94,3.06,950
2025-11-15,8850,14,CARD,329.17,28.83,358
2025-11-15,8851,15,CASH,110.0,0.0,110
2025-11-15,8852,16,CASH,19.05,0.95,20
2025-11-16,8853,1,CASH,10.0,0.0,10
2025-11-16,8854,2,CASH,98.55,0.95,100
2025-11-16,8855,3,CASH,97.0,0.0,97
2025-11-16,8856,4,CASH,36.0,0.0,36
2025-11-16,8857,5,CASH,106.95,3.05,110
2025-11-16,8858,6,CASH,265.66,5.34,271
2025-11-16,8859,7,CASH,324.0,0.0,324
2025-11-16,8860,8,CASH,34.71,2.29,37
2025-11-16,8861,9,CASH,105.33,3.67,109
2025-11-16,8862,10,CASH,535.87,7.63,544
2025-11-16,8863,11,CASH,686.61,8.39,695
2025-11-16,8864,12,CASH,672.63,14.37,687
2025-11-16,8865,13,CASH,711.05,9.95,721
2025-11-16,8866,14,CASH,73.5,0.0,74
2025-11-16,8867,15,CASH,53.0,0.0,53
2025-11-16,8868,16,CASH,177.0,0.0,177
2025-11-16,8869,17,CASH,820.42,4.58,825
2025-11-16,8870,18,CASH,70.0,0.0,70
2025-11-16,8871,19,CASH,169.47,1.53,171
2025-11-16,8872,20,CASH,101.0,0.0,101
2025-11-17,8873,1,CASH,152.0,0.0,152
2025-11-17,8874,2,CASH,233.27,13.73,247
2025-11-17,8875,3,CASH,235.0,0.0,235
2025-11-17,8876,4,CASH,197.24,4.76,202
2025-11-17,8877,5,CASH,210.54,6.46,217
2025-11-17,8878,6,CASH,107.0,0.0,107
2025-11-17,8879,7,CASH,149.0,0.0,149
2025-11-17,8880,8,CASH,965.03,12.97,978
2025-11-17,8881,9,CASH,1206.5,0.0,1207
2025-11-17,8882,10,CASH,785.47,9.53,795
2025-11-17,8883,11,CASH,788.0,0.0,788
2025-11-18,8884,1,CASH,110.0,0.0,110
2025-11-18,8885,2,CASH,256.44,3.06,260
2025-11-18,8886,3,CASH,309.94,5.06,315
2025-11-18,8887,4,CASH,79.0,0.0,79
2025-11-18,8888,5,CASH,179.01,7.99,187
2025-11-18,8889,6,CASH,178.0,0.0,178
2025-11-18,8890,7,CASH,193.34,3.66,197
2025-11-18,8891,8,CASH,1083.54,11.96,1096
2025-11-18,8892,9,CASH,752.33,11.67,764
2025-11-18,8893,10,CASH,536.62,2.38,539
2025-11-18,8894,11,CASH,1223.16,6.84,1230
2025-11-18,8895,12,CASH,200.24,4.76,205
2025-11-18,8896,13,CASH,109.0,0.0,109
2025-11-18,8897,14,CASH,146.5,0.0,147
2025-11-19,8898,1,CASH,146.47,3.53,150
2025-11-19,8899,2,CASH,318.0,0.0,318
2025-11-19,8900,3,CASH,244.95,7.05,252
2025-11-19,8901,4,CASH,133.84,4.66,139
2025-11-19,8902,5,CASH,341.76,0.24,342
2025-11-19,8903,6,CASH,170.0,0.0,170
2025-11-19,8904,7,CASH,838.15,17.1,855
2025-11-19,8905,8,CASH,522.18,12.82,535
2025-11-19,8906,9,CASH,785.34,6.66,792
2025-11-19,8907,10,CASH,794.0,0.0,794
2025-11-19,8908,11,CASH,384.45,3.05,388
2025-11-20,8909,1,CARD,272.97,14.03,287
2025-11-20,8910,2,CASH,157.42,4.58,162
2025-11-20,8911,3,CASH,83.0,0.0,83
2025-11-20,8912,4,CASH,105.0,0.0,105
2025-11-20,8913,5,CASH,722.0,0.0,722
2025-11-20,8914,6,CASH,298.47,1.53,300
2025-11-20,8915,7,CASH,791.18,16.32,808
2025-11-20,8916,8,CASH,1230.95,7.05,1238
2025-11-20,8917,9,CASH,113.9,6.1,120
2025-11-21,8918,1,CASH,351.5,0.0,352
2025-11-21,8919,2,CASH,199.0,0.0,199
2025-11-21,8920,3,CASH,1016.07,4.93,1021
2025-11-21,8921,4,CASH,216.0,0.0,216
2025-11-21,8922,5,CASH,102.37,7.63,110
2025-11-21,8923,6,CASH,36.0,0.0,36
2025-11-21,8924,7,CASH,336.53,2.97,340
2025-11-21,8925,8,CASH,370.76,8.24,379
2025-11-22,8926,1,CASH,98.47,1.53,100
2025-11-22,8927,2,CASH,267.9,6.1,274
2025-11-22,8928,3,CASH,96.95,3.05,100
2025-11-22,8929,4,CASH,382.04,0.96,383
2025-11-22,8930,5,CASH,126.19,0.31,127
2025-11-22,8931,6,CASH,253.0,0.0,253
2025-11-22,8932,7,CASH,75.95,3.05,79
2025-11-22,8933,8,CASH,62.47,1.53,64
2025-11-22,8934,9,CASH,103.38,4.62,108
2025-11-22,8935,10,CASH,116.0,0.0,116
2025-11-22,8936,11,CASH,66.71,2.29,69
2025-11-22,8937,12,CASH,115.47,1.53,117
2025-11-22,8938,13,CASH,860.65,21.85,883
2025-11-22,8939,14,CASH,1535.0,59.5,1595
2025-11-22,8940,15,CASH,123.0,0.0,123
2025-11-22,8941,16,CASH,477.0,0.0,477
2025-11-22,8942,17,CASH,15.0,0.0,15
2025-11-23,8943,1,CASH,205.0,0.0,205
2025-11-23,8944,2,CASH,100.47,1.53,102
2025-11-23,8945,3,CASH,242.86,2.14,245
2025-11-23,8946,4,CASH,95.42,4.58,100
2025-11-23,8947,5,CASH,135.91,12.09,148
2025-11-23,8948,6,CARD,469.04,2.96,472
2025-11-23,8949,7,CASH,99.5,0.0,100
2025-11-23,8950,8,CASH,885.15,10.85,896
2025-11-23,8951,9,CASH,800.0,0.0,800
2025-11-23,8952,10,CASH,846.43,12.82,859
2025-11-23,8953,11,CASH,473.19,3.81,477
2025-11-23,8954,12,CASH,152.95,3.05,156
2025-11-23,8955,13,CASH,392.61,7.39,400
2025-11-23,8956,14,CASH,1162.0,0.0,1162
2025-11-23,8957,15,CASH,49.0,0.0,49
2025-11-24,8958,1,CASH,80.0,0.0,80
2025-11-24,8959,2,CASH,332.14,4.86,337
2025-11-24,8960,3,CASH,124.0,4.0,128
2025-11-24,8961,4,CASH,166.94,3.06,170
2025-11-24,8962,5,CASH,68.0,0.0,68
2025-11-24,8963,6,CASH,170.47,1.53,172
2025-11-24,8964,7,CASH,470.5,0.0,471
2025-11-24,8965,8,CASH,224.0,0.0,224
2025-11-24,8966,9,CASH,725.93,19.07,745
2025-11-24,8967,10,CASH,641.5,23.5,665
2025-11-24,8968,11,CASH,253.24,0.76,254
2025-11-24,8969,12,CASH,200.72,16.78,218
2025-11-24,8970,13,CASH,1096.64,8.86,1106
2025-11-25,8971,1,CASH,78.47,1.53,80
2025-11-25,8972,2,CASH,190.0,0.0,190
2025-11-25,8973,3,CASH,201.53,3.97,206
2025-11-25,8974,4,CASH,97.97,3.53,102
2025-11-25,8975,5,CASH,191.0,0.0,191
2025-11-25,8976,6,CASH,95.0,0.0,95
2025-11-25,8977,7,CASH,39.52,0.48,40
2025-11-25,8978,8,CASH,212.5,0.0,213
2025-11-25,8979,9,CASH,159.93,1.07,161
2025-11-25,8980,10,CASH,852.58,8.42,861
2025-11-25,8981,11,CASH,200.0,0.0,200
2025-11-25,8982,12,CASH,980.81,18.19,999
2025-11-25,8983,13,CASH,861.62,4.38,866
2025-11-26,8984,1,CARD,535.0,0.0,535
2025-11-26,8985,2,CASH,259.0,0.0,259
2025-11-26,8986,3,CASH,140.19,1.81,142
2025-11-26,8987,4,CASH,228.0,0.0,228
2025-11-26,8988,5,CASH,178.0,0.0,178
2025-11-26,8989,6,CASH,148.47,1.53,150
2025-11-26,8990,7,CASH,466.0,0.0,466
2025-11-26,8991,8,CASH,803.36,9.64,813
2025-11-26,8992,9,CASH,823.0,0.0,823
2025-11-26,8993,10,CASH,99.47,1.53,101
2025-11-26,8994,11,CASH,999.92,14.08,1014
2025-11-27,8995,1,CASH,128.0,0.0,128
2025-11-27,8996,2,CASH,313.0,0.0,313
2025-11-27,8997,3,CASH,89.05,0.95,90
2025-11-27,8998,4,CASH,246.47,1.53,248
2025-11-27,8999,5,CASH,192.32,6.18,199
2025-11-27,9000,6,CASH,94.0,0.0,94
2025-11-27,9001,7,CASH,190.93,1.07,192
2025-11-27,9002,8,CASH,215.47,1.53,217
2025-11-27,9003,9,CASH,1388.36,4.14,1393
2025-11-27,9004,10,CASH,385.71,4.29,390
2025-11-27,9005,11,CASH,606.0,0.0,606
2025-11-27,9006,12,CASH,295.0,0.0,295
2025-11-27,9007,13,CASH,279.47,1.53,281
2025-11-28,9008,1,CASH,101.8,7.2,109
2025-11-28,9009,2,CASH,244.47,1.53,246
2025-11-28,9010,3,CASH,94.47,1.53,96
2025-11-28,9011,4,CASH,925.36,9.64,935
2025-11-28,9012,5,CASH,734.75,3.75,739
2025-11-28,9013,6,CASH,263.9,6.1,270
2025-11-28,9014,7,CASH,1116.6,26.4,1143
2025-11-29,9015,1,CASH,233.05,1.95,235
2025-11-29,9016,2,CASH,224.19,1.81,226
2025-11-29,9017,3,CASH,394.0,0.0,394
2025-11-29,9018,4,CASH,128.0,0.0,128
2025-11-29,9019,5,CASH,65.0,0.0,65
2025-11-29,9020,6,CASH,118.08,9.92,128
2025-11-29,9021,7,CASH,409.79,16.21,426
2025-11-29,9022,8,CASH,129.0,0.0,129
2025-11-29,9023,9,CASH,226.0,0.0,226
2025-11-29,9024,10,CASH,94.5,0.0,95
2025-11-29,9025,11,CASH,822.28,8.72,831
2025-11-29,9026,12,CASH,774.24,4.76,779
2025-11-29,9027,13,CASH,907.0,0.0,907
2025-11-29,9028,14,CASH,830.0,0.0,830
2025-11-30,9029,1,CASH,128.57,5.43,134
2025-11-30,9030,2,CASH,129.79,3.21,133
2025-11-30,9031,3,CASH,156.71,2.29,159
2025-11-30,9032,4,CASH,312.57,2.43,315
2025-11-30,9033,5,CASH,275.0,0.0,275
2025-11-30,9034,6,CASH,139.0,0.0,139
2025-11-30,9035,7,CASH,90.0,0.0,90
2025-11-30,9036,8,CASH,190.21,5.79,196
2025-11-30,9037,9,CASH,128.52,0.48,129
2025-11-30,9038,10,CASH,95.0,4.5,100
2025-11-30,9039,11,CASH,150.0,0.0,150
2025-11-30,9040,12,CASH,180.71,19.29,200
2025-11-30,9041,13,CASH,337.81,5.19,343
2025-11-30,9042,14,CASH,70.0,0.0,70
2025-11-30,9043,15,CASH,285.78,5.72,292
2025-11-30,9044,16,CASH,767.39,1.61,769
2025-11-30,9045,17,CASH,1242.32,19.68,1262
2025-11-30,9046,18,CASH,1477.4,17.1,1495
2025-11-30,9047,19,CASH,134.42,4.58,139
2025-11-30,9048,20,CASH,1009.24,4.76,1014
2025-12-01,9049,1,CASH,151.0,0.0,151
2025-12-01,9050,2,CASH,236.52,0.48,237
2025-12-01,9051,3,CASH,215.0,0.0,215
2025-12-01,9052,4,CARD,149.0,0.0,149
2025-12-01,9053,5,CASH,196.54,0.46,197
2025-12-01,9054,6,CASH,325.59,24.41,350
2025-12-01,9055,7,CASH,74.58,4.42,79
2025-12-01,9056,8,CASH,115.79,3.21,119
2025-12-01,9057,9,CASH,156.95,3.05,160
2025-12-01,9058,10,CASH,111.53,2.97,115
2025-12-01,9059,11,CASH,844.9,15.1,860
2025-12-01,9060,12,CASH,709.73,8.77,719
2025-12-01,9061,13,CASH,770.09,18.91,789
2025-12-01,9062,14,CASH,1218.0,0.0,1218
2025-12-02,9063,1,CASH,179.18,5.82,185
2025-12-02,9064,2,CASH,266.95,7.05,274
2025-12-02,9065,3,CASH,196.24,4.76,201
2025-12-02,9066,4,CASH,77.0,0.0,77
2025-12-02,9067,5,CASH,159.79,3.21,163
2025-12-02,9068,6,CASH,397.0,0.0,397
2025-12-02,9069,7,CASH,90.0,0.0,90
2025-12-02,9070,8,CASH,303.0,0.0,303
2025-12-02,9071,9,CASH,249.79,12.21,262
2025-12-02,9072,10,CASH,99.0,0.0,99
2025-12-02,9073,11,CASH,575.48,7.02,583
2025-12-02,9074,12,CASH,765.61,10.89,777
2025-12-02,9075,13,CASH,705.24,7.76,713
2025-12-02,9076,14,CASH,1375.86,5.64,1382
2025-12-02,9077,15,CASH,73.0,0.0,73
2025-12-03,9078,1,CASH,528.55,0.95,530
2025-12-03,9079,2,CASH,96.57,3.43,100
2025-12-03,9080,3,CASH,205.0,0.0,205
2025-12-03,9081,4,CASH,270.47,1.53,272
2025-12-03,9082,5,CASH,190.84,9.16,200
2025-12-03,9083,6,CASH,65.0,0.0,65
2025-12-03,9084,7,CASH,118.93,1.07,120
2025-12-03,9085,8,CASH,302.93,1.07,304
2025-12-03,9086,9,CASH,159.62,2.38,162
2025-12-03,9087,10,CASH,50.0,0.0,50
2025-12-03,9088,11,CASH,196.3,8.7,205
2025-12-03,9089,12,CASH,235.76,3.24,239
2025-12-03,9090,13,CASH,639.24,1.76,641
2025-12-03,9091,14,CASH,1569.22,26.28,1596
2025-12-03,9092,15,CASH,600.0,0.0,600
2025-12-03,9093,16,CASH,270.37,7.63,278
2025-12-04,9094,1,CASH,211.0,0.0,211
2025-12-04,9095,2,CASH,190.29,6.71,197
2025-12-04,9096,3,CASH,130.0,0.0,130
2025-12-04,9097,4,CASH,191.47,1.53,193
2025-12-04,9098,5,CASH,238.47,1.53,240
2025-12-04,9099,6,CASH,92.47,1.53,94
2025-12-04,9100,7,CASH,301.45,7.05,309
2025-12-04,9101,8,CASH,103.71,5.79,110
2025-12-04,9102,9,CASH,173.9,6.1,180
2025-12-04,9103,10,CASH,1110.86,2.14,1113
2025-12-04,9104,11,CASH,788.37,18.63,807
2025-12-04,9105,12,CASH,45.0,0.0,45
2025-12-04,9106,13,CASH,961.0,0.0,961
2025-12-04,9107,14,CASH,43.0,0.0,43
2025-12-05,9108,1,CASH,354.24,4.76,359
2025-12-05,9109,2,CASH,200.47,1.53,202
2025-12-05,9110,3,CASH,212.05,0.95,213
2025-12-05,9111,4,CASH,199.0,0.0,199
2025-12-05,9112,5,CASH,179.52,0.48,180
2025-12-05,9113,6,CASH,98.47,1.53,100
2025-12-05,9114,7,CASH,137.0,0.0,137
2025-12-05,9115,8,CASH,45.0,0.0,45
2025-12-05,9116,9,CASH,935.75,5.75,942
2025-12-05,9117,10,CASH,895.56,17.44,913
2025-12-05,9118,11,CASH,317.24,1.76,319
2025-12-05,9119,12,CASH,932.92,27.08,960
2025-12-05,9120,13,CASH,446.43,29.07,476
2025-12-05,9121,14,CASH,44.0,0.0,44
2025-12-06,9122,1,CASH,112.0,0.0,112
2025-12-06,9123,2,CASH,286.37,16.63,303
2025-12-06,9124,3,CASH,441.46,17.54,459
2025-12-06,9125,4,CASH,101.71,2.29,104
2025-12-06,9126,5,CASH,132.0,0.0,132
2025-12-06,9127,6,CASH,157.5,0.0,158
2025-12-06,9128,7,CASH,670.08,9.92,680
2025-12-06,9129,8,CASH,567.01,14.49,582
2025-12-06,9130,9,CASH,657.25,4.75,662
2025-12-06,9131,10,CASH,586.45,10.55,597
2025-12-06,9132,11,CASH,894.0,0.0,894
2025-12-06,9133,12,CASH,56.95,3.05,60
2025-12-07,9134,1,SPLIT,271.17,1.83,273
2025-12-07,9135,2,CASH,230.6,1.9,233
2025-12-07,9136,3,CARD,325.25,3.75,329
2025-12-07,9137,4,CASH,259.57,1.43,261
2025-12-07,9138,5,CASH,123.0,3.0,126
2025-12-07,9139,6,CASH,227.76,4.24,232
2025-12-07,9140,7,CASH,209.48,16.02,226
2025-12-07,9141,8,CASH,280.46,0.54,281
2025-12-07,9142,9,CASH,135.95,3.05,139
2025-12-07,9143,10,CASH,553.77,5.23,559
2025-12-07,9144,11,CASH,995.97,22.53,1019
2025-12-07,9145,12,CASH,1504.29,48.71,1553
2025-12-07,9146,13,CASH,439.69,21.31,461
2025-12-07,9147,14,CASH,470.53,6.97,478
2025-12-07,9148,15,CASH,743.99,20.01,764
2025-12-07,9149,16,CASH,59.0,0.0,59
2025-12-08,9150,1,CARD,127.86,2.14,130
2025-12-08,9151,2,CASH,107.52,2.48,110
2025-12-08,9152,3,CASH,153.71,2.29,156
2025-12-08,9153,4,CASH,126.03,10.97,137
2025-12-08,9154,5,CASH,321.37,3.13,325
2025-12-08,9155,6,CASH,145.52,0.48,146
2025-12-08,9156,7,CASH,431.02,10.98,442
2025-12-08,9157,8,CASH,654.62,7.63,662
2025-12-08,9158,9,CASH,219.02,0.48,220
2025-12-08,9159,10,CASH,659.18,7.32,667
2025-12-08,9160,11,CASH,771.61,16.39,788
2025-12-08,9161,12,CASH,846.71,2.29,849
2025-12-09,9162,1,CASH,184.73,12.52,197
2025-12-09,9163,2,CASH,170.0,0.0,170
2025-12-09,9164,3,CASH,102.0,0.0,102
2025-12-09,9165,4,CASH,249.96,11.04,261
2025-12-09,9166,5,CASH,179.0,0.0,179
2025-12-09,9167,6,CASH,149.0,0.0,149
2025-12-09,9168,7,CASH,1010.83,10.67,1022
2025-12-09,9169,8,CASH,657.41,5.59,663
2025-12-09,9170,9,CASH,625.76,19.24,645
2025-12-09,9171,10,CASH,726.0,0.0,726
2025-12-09,9172,11,CASH,887.48,9.52,897
2025-12-10,9173,1,CASH,255.47,1.53,257
2025-12-10,9174,2,CASH,122.0,0.0,122
2025-12-10,9175,3,CASH,138.0,0.0,138
2025-12-10,9176,4,CASH,105.71,2.29,108
2025-12-10,9177,5,CASH,176.71,2.29,179
2025-12-10,9178,6,CASH,1009.36,16.14,1026
2025-12-10,9179,7,CASH,856.19,13.81,870
2025-12-10,9180,8,CASH,848.71,4.29,853
2025-12-10,9181,9,CASH,667.81,8.19,676
2025-12-10,9182,10,CASH,80.95,3.05,84
2025-12-10,9183,11,CASH,75.0,0.0,75
2025-12-11,9184,1,CASH,160.5,0.0,161
2025-12-11,9185,2,CASH,229.51,3.99,234
2025-12-11,9186,3,CASH,125.4,6.1,132
2025-12-11,9187,4,CASH,169.0,0.0,169
2025-12-11,9188,5,CASH,634.74,24.26,659
2025-12-11,9189,6,CASH,520.5,0.0,521
2025-12-11,9190,7,CASH,140.74,6.26,147
2025-12-11,9191,8,CASH,1268.52,30.48,1299
2025-12-11,9192,9,CASH,186.0,0.0,186
2025-12-11,9193,10,CASH,141.07,3.43,145
2025-12-11,9194,11,CASH,68.52,0.48,69
2025-12-11,9195,12,CASH,930.0,0.0,930
2025-12-11,9196,13,CARD,141.79,3.21,145
2025-12-11,9197,14,CASH,255.0,0.0,255
2025-12-11,9198,15,CASH,361.5,0.0,362
2025-12-11,9199,16,CASH,20.0,0.0,20
2025-12-12,9200,1,SPLIT,169.66,5.34,175
2025-12-12,9201,2,CASH,138.48,5.52,144
2025-12-12,9202,3,CASH,36.0,0.0,36
2025-12-12,9203,4,CASH,367.42,13.58,381
2025-12-12,9204,5,SPLIT,219.49,12.51,232
2025-12-12,9205,6,CASH,135.0,0.0,135
2025-12-12,9206,7,CASH,125.0,0.0,125
2025-12-12,9207,8,CASH,90.74,0.76,92
2025-12-12,9208,9,CASH,101.71,3.29,105
2025-12-12,9209,10,CASH,102.47,1.53,104
2025-12-12,9210,11,CASH,64.0,0.0,64
2025-12-12,9211,12,CASH,53.47,1.53,55
2025-12-12,9212,13,CASH,102.0,0.0,102
2025-12-12,9213,14,CASH,1218.57,26.93,1246
2025-12-12,9214,15,CASH,1758.7,10.3,1769
2025-12-12,9215,16,CASH,49.42,4.58,54
2025-12-12,9216,17,CASH,79.0,0.0,79
2025-12-12,9217,18,CASH,94.42,4.58,99
2025-12-13,9218,1,CASH,136.76,5.24,142
2025-12-13,9219,2,CASH,132.0,0.0,132
2025-12-13,9220,3,CASH,134.66,5.34,140
2025-12-13,9221,4,CASH,98.76,0.24,99
2025-12-13,9222,5,CASH,86.76,0.24,87
2025-12-13,9223,6,CASH,241.95,3.05,245
2025-12-13,9224,7,CASH,213.54,2.46,216
2025-12-13,9225,8,CASH,445.5,0.0,446
2025-12-13,9226,9,CASH,184.85,5.15,190
2025-12-13,9227,10,CASH,906.1,12.9,919
2025-12-13,9228,11,CASH,300.99,12.01,313
2025-12-13,9229,12,CASH,451.07,4.93,456
2025-12-13,9230,13,CASH,184.92,4.58,190
2025-12-13,9231,14,CASH,134.18,4.82,139
2025-12-13,9232,15,CASH,538.0,0.0,538
2025-12-14,9233,1,CASH,116.07,7.93,124
2025-12-14,9234,2,CARD,259.52,0.48,260
2025-12-14,9235,3,CASH,123.0,0.0,123
2025-12-14,9236,4,CASH,215.05,0.95,216
2025-12-14,9237,5,CASH,98.47,1.53,100
2025-12-14,9238,6,CASH,148.57,6.43,155
2025-12-14,9239,7,CARD,122.88,22.12,145
2025-12-14,9240,8,CASH,121.71,1.29,123
2025-12-14,9241,9,CASH,1103.76,5.24,1109
2025-12-14,9242,10,CASH,92.57,3.43,96
2025-12-14,9243,11,CASH,1539.59,13.91,1554
2025-12-14,9244,12,CASH,218.7,14.3,233
2025-12-14,9245,13,CASH,1383.21,5.79,1389
2025-12-14,9246,14,CASH,188.0,0.0,188
2025-12-15,9247,1,CASH,122.52,0.48,123
2025-12-15,9248,2,CASH,243.9,2.1,246
2025-12-15,9249,3,CASH,135.0,0.0,135
2025-12-15,9250,4,CASH,20.0,0.0,20
2025-12-15,9251,5,CASH,886.06,12.44,899
2025-12-15,9252,6,CASH,908.47,20.53,929
2025-12-15,9253,7,CASH,196.0,0.0,196
2025-12-15,9254,8,CASH,646.72,6.28,653
2025-12-15,9255,9,CASH,1678.52,12.48,1691
2025-12-15,9256,10,CASH,15.0,0.0,15
2025-12-16,9257,1,SPLIT,215.38,1.62,217
2025-12-16,9258,2,CASH,108.52,0.48,109
2025-12-16,9259,3,CASH,159.54,2.46,162
2025-12-16,9260,4,CASH,192.0,0.0,192
2025-12-16,9261,5,CASH,144.0,0.0,144
2025-12-16,9262,6,CASH,168.0,0.0,168
2025-12-16,9263,7,CASH,92.47,5.53,98
2025-12-16,9264,8,CASH,173.76,2.24,176
2025-12-16,9265,9,CASH,180.81,1.19,182
2025-12-16,9266,10,CASH,201.0,7.5,209
2025-12-16,9267,11,CASH,79.0,0.0,79
2025-12-16,9268,12,CASH,695.9,12.1,708
2025-12-16,9269,13,CASH,761.85,5.15,767
2025-12-16,9270,14,CASH,799.62,4.38,804
2025-12-16,9271,15,CASH,59.08,0.92,60
2025-12-17,9272,1,CASH,137.24,4.76,142
2025-12-17,9273,2,CASH,130.93,1.07,132
2025-12-17,9274,3,CASH,378.89,20.11,399
2025-12-17,9275,4,CASH,110.94,3.06,114
2025-12-17,9276,5,CASH,117.0,0.0,117
2025-12-17,9277,6,CASH,84.95,3.05,88
2025-12-17,9278,7,CASH,192.49,5.51,198
2025-12-17,9279,8,CASH,95.0,0.0,95
2025-12-17,9280,9,CASH,216.86,2.14,219
2025-12-17,9281,10,CASH,1167.64,15.86,1184
2025-12-17,9282,11,CASH,1040.36,14.64,1055
2025-12-17,9283,12,CASH,1308.9,5.1,1314
2025-12-17,9284,13,CASH,204.0,0.0,204
2025-12-17,9285,14,CASH,88.0,0.0,88
2025-12-17,9286,15,CASH,170.27,13.73,184
2025-12-18,9287,1,CASH,307.66,5.34,313
2025-12-18,9288,2,CASH,91.52,0.48,92
2025-12-18,9289,3,CASH,106.0,0.0,106
2025-12-18,9290,4,CASH,208.57,3.43,212
2025-12-18,9291,5,CASH,72.47,1.53,74
2025-12-18,9292,6,CASH,702.9,6.1,709
2025-12-18,9293,7,CASH,441.37,7.63,449
2025-12-18,9294,8,CARD,231.0,0.0,231
2025-12-18,9295,9,CASH,948.93,27.07,976
2025-12-18,9296,10,CASH,1029.0,0.0,1029
2025-12-19,9297,1,CASH,180.86,3.14,184
2025-12-19,9298,2,CASH,75.72,4.28,80
2025-12-19,9299,3,CASH,60.95,3.05,64
2025-12-19,9300,4,CASH,225.94,3.06,229
2025-12-19,9301,5,CASH,141.5,0.0,142
2025-12-19,9302,6,CASH,262.81,4.19,267
2025-12-19,9303,7,CASH,94.0,0.0,94
2025-12-19,9304,8,CASH,90.47,1.53,92
2025-12-19,9305,9,CASH,1094.08,17.92,1112
2025-12-19,9306,10,CASH,722.12,6.38,729
2025-12-19,9307,11,CASH,9.52,0.48,10
2025-12-20,9308,1,CARD,127.0,0.0,127
2025-12-20,9309,2,CARD,115.24,4.76,120
2025-12-20,9310,3,CASH,227.39,36.61,264
2025-12-20,9311,4,CASH,194.42,4.58,199
2025-12-20,9312,5,CASH,76.9,6.1,83
2025-12-20,9313,6,CASH,1044.88,7.62,1053
2025-12-20,9314,7,CASH,75.49,9.51,85
2025-12-20,9315,8,CASH,437.71,6.29,444
2025-12-20,9316,9,CASH,760.5,0.0,761
2025-12-20,9317,10,CASH,181.94,5.06,187
2025-12-20,9318,11,CASH,398.0,0.0,398
2025-12-20,9319,12,CASH,358.27,23.73,382
2025-12-20,9320,13,CASH,576.0,0.0,576
2025-12-20,9321,14,CASH,105.0,0.0,105
2025-12-21,9322,1,CASH,160.24,4.76,165
2025-12-21,9323,2,CARD,221.9,12.1,234
2025-12-21,9324,3,CASH,270.95,3.05,274
2025-12-21,9325,4,CARD,170.0,0.0,170
2025-12-21,9326,5,CASH,143.0,0.0,143
2025-12-21,9327,6,CASH,235.19,3.81,239
2025-12-21,9328,7,CASH,261.52,0.48,262
2025-12-21,9329,8,CASH,131.19,3.81,135
2025-12-21,9330,9,CASH,1708.55,11.45,1720
2025-12-21,9331,10,CASH,996.44,33.56,1030
2025-12-21,9332,11,CASH,1686.92,4.58,1692
2025-12-21,9333,12,CASH,20.0,0.0,20
2025-12-21,9334,13,CASH,20.0,0.0,20
2025-12-22,9335,1,CASH,92.57,1.43,94
2025-12-22,9336,2,CASH,248.74,4.76,254
2025-12-22,9337,3,CASH,175.43,2.57,178
2025-12-22,9338,4,CASH,182.47,1.53,184
2025-12-22,9339,5,CASH,85.5,0.0,86
2025-12-22,9340,6,CASH,146.5,0.0,147
2025-12-22,9341,7,CASH,186.24,5.26,192
2025-12-22,9342,8,CASH,80.0,0.0,80
2025-12-22,9343,9,CASH,597.71,2.29,600
2025-12-22,9344,10,CASH,150.27,22.73,173
2025-12-22,9345,11,CASH,300.0,0.0,300
2025-12-22,9346,12,CASH,1233.92,20.08,1254
2025-12-22,9347,13,CASH,829.37,7.63,837
2025-12-23,9348,1,CASH,92.48,10.52,103
2025-12-23,9349,2,CASH,327.95,3.05,331
2025-12-23,9350,3,CASH,353.3,8.7,362
2025-12-23,9351,4,CASH,66.47,1.53,68
2025-12-23,9352,5,CASH,143.97,1.53,146
2025-12-23,9353,6,CASH,149.14,4.86,154
2025-12-23,9354,7,CASH,128.42,4.58,133
